timestamp,kWh,weekday,hour,temperature,Holiday
2013-07-08 21:00:00,0.24313149966088923,0,21.0,18.27,-1.0
2013-07-08 22:00:00,0.2206183838952722,0,22.0,17.24,-1.0
2013-07-08 23:00:00,0.16497193443209643,0,23.0,16.27,-1.0
2013-07-09 00:00:00,0.1390301545231813,1,0.0,15.57,-1.0
2013-07-09 01:00:00,0.11194570139517346,1,1.0,14.59,-1.0
2013-07-09 02:00:00,0.10243891404600301,1,2.0,13.96,-1.0
2013-07-09 03:00:00,0.09903733037330319,1,3.0,12.86,-1.0
2013-07-09 04:00:00,0.10114253395550528,1,4.0,12.37,-1.0
2013-07-09 05:00:00,0.11147332712535346,1,5.0,12.01,-1.0
2013-07-09 06:00:00,0.1455517436380773,1,6.0,12.71,-1.0
2013-07-09 07:00:00,0.17538284637134777,1,7.0,14.14,-1.0
2013-07-09 08:00:00,0.16825146082940623,1,8.0,16.02,-1.0
2013-07-09 09:00:00,0.1663302544392083,1,9.0,17.77,-1.0
2013-07-09 10:00:00,0.1576803016776626,1,10.0,19.98,-1.0
2013-07-09 11:00:00,0.15909707832233744,1,11.0,21.81,-1.0
2013-07-09 12:00:00,0.16278171532516494,1,12.0,23.38,-1.0
2013-07-09 13:00:00,0.15950094262820513,1,13.0,24.67,-1.0
2013-07-09 14:00:00,0.1550829561085973,1,14.0,24.81,-1.0
2013-07-09 15:00:00,0.1597618777526395,1,15.0,25.11,-1.0
2013-07-09 16:00:00,0.18182902919886898,1,16.0,25.61,-1.0
2013-07-09 17:00:00,0.20166918001885015,1,17.0,25.05,-1.0
2013-07-09 18:00:00,0.21748520243166822,1,18.0,23.18,-1.0
2013-07-09 19:00:00,0.21633609811498586,1,19.0,21.25,-1.0
2013-07-09 20:00:00,0.22251715691930618,1,20.0,19.84,-1.0
2013-07-09 21:00:00,0.2349864253393665,1,21.0,18.32,-1.0
2013-07-09 22:00:00,0.21651546004901961,1,22.0,17.07,-1.0
2013-07-09 23:00:00,0.16572794115761688,1,23.0,15.98,-1.0
2013-07-10 00:00:00,0.13954326101790765,2,0.0,15.47,-1.0
2013-07-10 01:00:00,0.11649915213868477,2,1.0,14.82,-1.0
2013-07-10 02:00:00,0.1078613152251743,2,2.0,14.53,-1.0
2013-07-10 03:00:00,0.09975993966459393,2,3.0,14.04,-1.0
2013-07-10 04:00:00,0.09755926133408706,2,4.0,13.54,-1.0
2013-07-10 05:00:00,0.11192329442140976,2,5.0,13.87,-1.0
2013-07-10 06:00:00,0.14636442430751836,2,6.0,14.87,-1.0
2013-07-10 07:00:00,0.1743094026568683,2,7.0,17.06,-1.0
2013-07-10 08:00:00,0.1696661013566987,2,8.0,19.18,-1.0
2013-07-10 09:00:00,0.16289875561840123,2,9.0,20.78,-1.0
2013-07-10 10:00:00,0.15711362357263992,2,10.0,21.79,-1.0
2013-07-10 11:00:00,0.1620638899547682,2,11.0,22.27,-1.0
2013-07-10 12:00:00,0.16177991328434146,2,12.0,22.05,-1.0
2013-07-10 13:00:00,0.1561300414436487,2,13.0,22.81,-1.0
2013-07-10 14:00:00,0.15305295893328308,2,14.0,23.19,-1.0
2013-07-10 15:00:00,0.15932523073299415,2,15.0,22.5,-1.0
2013-07-10 16:00:00,0.17849067275296776,2,16.0,22.13,-1.0
2013-07-10 17:00:00,0.19649981151526574,2,17.0,21.23,-1.0
2013-07-10 18:00:00,0.2171646881477294,2,18.0,20.04,-1.0
2013-07-10 19:00:00,0.21575066467907333,2,19.0,18.37,-1.0
2013-07-10 20:00:00,0.22299132393436438,2,20.0,16.91,-1.0
2013-07-10 21:00:00,0.23283267384586392,2,21.0,13.36,-1.0
2013-07-10 22:00:00,0.2132888638778971,2,22.0,13.77,-1.0
2013-07-10 23:00:00,0.16564518569813455,2,23.0,13.25,-1.0
2013-07-11 00:00:00,0.1398260788015828,3,0.0,12.78,-1.0
2013-07-11 01:00:00,0.1127256971175584,3,1.0,12.43,-1.0
